Class,Not_Transit-like_False_Positive_Flag,Orbit_Period,Transit_Epoch,Transit_Duration,Transit_Depth,Planetary_Radius,Insolation_Flux,Transit_Signal-to-Noise,Stellar_Surface_Gravity,Stellar_Radius
1,0,6.76890076,133.07724,3.616,123.1,1.24,253.3,10.8,4.327,1.125
0,0,1.7317958,132.8964,2.924,60.6,1.19,2628.3,10.5,4.095,1.508
0,0,5.627911313,133.1491782,7.08223,434330.0,81.61,438.81,2890.7,4.361,1.115
0,0,2.24294107,133.47862,2.532,39.4,0.75,1763.55,12.1,4.195,1.184
0,0,2.189097,132.0841,5.768,3001.0,13.92,41.37,13.5,4.848,0.406
0,0,5.882036054,131.7687637,5.16326,238520.0,119.09,363.01,2168.4,4.282,1.187
0,1,19.35954117,134.25201,12.8464,386980.0,101.44,186.12,3590.2,3.96,1.567
0,0,2.534740757,133.477837,4.85013,364350.0,52.52,541.27,675.7,4.56,0.781
0,0,1.827558898,132.26554,4.72808,314680.0,118.28,5331.71,920.8,3.854,2.077
1,0,34.0357766,138.9291,3.849,386.6,1.05,3.06,9.6,4.739,0.501
1,0,0.565713361,131.66357,0.954,86.4,0.81,3197.67,11.6,4.48,0.881
0,0,7.047106212,132.75015,3.16223,69626.0,119.64,2744.25,548.5,3.973,2.321
0,1,0.933747375,131.5199,5.974,198.9,8.93,3820.18,35.9,4.454,1.024
1,0,43.535891,155.20055,4.712,576.6,1.86,9.19,13.9,4.592,0.778
0,1,0.566799833,131.64094,5.543,198.0,1.27,3084.6,54.0,4.584,0.789
0,0,22.673145675,138.145641,6.6324,65411.0,30.92,51.67,912.0,4.269,1.153
0,0,0.684496369,131.92125,2.263,28.4,1.12,17099.5,16.3,3.866,2.053
0,0,8.643550046,139.8333977,3.1273,67299.0,38.21,87.16,849.3,4.605,0.747
0,1,1.025465924,131.6091403,3.71841,152680.0,106.84,12744.17,1120.8,4.041,1.883
0,0,2.30118753,132.193218,7.8216,87537.0,140.23,14194.09,404.8,3.871,2.652
0,0,1.33256167,132.0567,3.743,59.5,0.63,727.84,13.0,4.502,0.828
0,0,5.357409918,131.637601,4.28582,199160.0,124.05,1172.13,936.1,3.809,2.057
0,0,2.264471713,131.518805,7.1803,187430.0,102.12,4637.68,873.7,4.014,1.752
1,0,2.44693823,133.00092,0.954,26.4,0.56,855.53,9.0,4.419,1.033
0,1,9.469191607,140.9753434,9.55999,63502.0,49.17,1875.84,4419.3,4.244,1.832
0,1,1.926366998,131.7468446,3.98088,399530.0,53.63,497.84,1093.2,4.542,0.76
0,1,0.535493486,131.743209,2.57,54.0,1.42,24045.87,5.1,4.035,1.864
0,0,0.876941133,132.26899,1.296,73.5,0.85,3332.14,12.3,4.485,0.975
0,0,10.67459836,138.8847317,3.82706,16676.0,68.58,325.55,1845.6,4.212,1.485
0,0,11.578946873,131.7977742,4.6373,299740.0,58.32,134.91,2456.3,4.355,1.014
1,0,2.853133997,133.79678,1.465,277.1,1.36,251.77,39.7,4.576,0.766
0,0,0.995861402,132.346819,1.1507,4993.8,26.93,1124.35,272.0,4.604,0.706
0,0,0.530300102,354.985736,2.8502,3040.0,35.73,7972.18,207.4,4.448,1.038
1,0,80.9669561,160.97672,2.5276,4733.0,5.04,4.14,52.0,4.61,0.737
1,0,13.07141889,144.44217,3.0946,251.1,2.47,203.87,32.0,4.173,1.439
0,0,0.616343903,132.086508,0.7656,161.4,1.72,9411.28,77.8,4.264,1.34
0,1,368.70839,232.613,6.08,957.0,2.87,1.21,12.2,4.523,0.887
1,0,373.41509,346.9457,6.617,1806.0,2.55,0.15,10.0,4.642,0.612
1,0,17.634272,133.29332,1.387,76.7,1.69,118.84,9.7,3.815,1.979
0,0,3.1748772,133.7621,7.089,1741.0,8.8,933.1,98.6,3.994,1.619
0,0,1.827660875,132.821298,3.986,46677.0,42.1,1811.72,890.3,4.427,1.072
1,0,240.192808,168.3047,9.72,605.8,2.68,1.86,12.0,4.484,0.977
0,0,22.271198511,134.7601462,4.58598,179040.0,39.79,16.62,2141.3,4.556,0.73
0,0,15.288709179,132.8060911,5.00366,512470.0,54.56,15.84,1758.7,4.577,0.719
0,0,3.45423296,131.71294,2.965,149.8,0.95,71.74,10.2,4.662,0.635
1,0,29.9315174,135.0082,2.53,353.0,1.58,16.9,5.6,4.57,0.809
0,0,5.024768971,133.120142,3.82433,53046.0,42.15,425.9,696.5,4.444,0.989
0,0,3.431126546,133.593104,2.7986,40248.0,47.48,580.05,308.5,4.349,0.969
1,0,8.2927558,135.0352,4.784,103.3,1.01,174.36,8.4,4.497,0.943
0,0,35.026564845,160.6019871,2.90121,120250.0,34.88,13.56,1607.2,4.575,0.81
0,0,8.258181993,131.5010463,3.9122,311860.0,58.19,101.33,2981.6,4.445,0.888
0,1,2.66811113,133.5071,22.49,48.3,1.53,2439.28,32.5,4.164,1.561
0,0,0.423854275,132.19107,1.0198,235.3,0.58,301.79,33.3,4.887,0.368
0,1,4.23965309,132.9703967,3.29,23791.335898271926,102.89177806760135,7745.7370226117055,259.89500054341926,4.310156613411586,1.7287115530920552
1,0,8.9772888,133.44748,4.72,97.5,1.79,362.75,10.3,3.963,1.699
0,0,14.5862195,135.2746,2.733,202.2,1.17,57.32,9.3,4.565,0.819
1,0,3.62657392,133.57658,1.791,98.5,0.79,250.0,10.7,4.579,0.8
0,0,0.634946497,132.074576,2.40541,426550.0,52.75,1123.92,541.4,4.567,0.737
0,1,0.566800113,131.81731,3.315,104.0,0.58,455.05,18.1,4.721,0.526
0,1,1.291964282,132.63733,1.8378,28640.0,10.97,572.64,45.8,4.624,0.638
0,0,2.980479588,134.40206,3.72527,375340.0,70.52,833.83,1737.7,4.377,1.047
1,0,7.8935324,133.8053,3.444,47.6,0.78,289.79,8.3,4.346,1.109
1,0,1.36752316,131.77163,1.208,61.0,0.82,1899.59,11.7,4.417,1.048
0,0,2.16146908,131.8342,3.643,84.8,0.95,1155.45,11.8,4.422,1.013
1,0,1.04347858,131.8424,2.012,22.5,1.09,12313.82,8.6,3.843,2.246
0,0,4.702495974,136.308468,2.3421,4787.3,37.24,219.08,101.1,4.476,0.878
0,0,1.705782214,133.15607,1.007,278.0,1.82,1060.41,11.5,4.38,1.009
0,0,0.646745436,132.02582,1.188,115.6,1.49,7468.24,14.3,4.409,1.112
0,0,0.962590772,132.421278,1.2569,1021.6,31.51,3989.37,90.4,4.434,1.062
0,1,364.33929,183.3173,13.486,1944.0,4.4,0.64,15.9,4.557,0.8
1,0,482.51701,276.2043,14.791,573.0,2.3,0.8,10.3,4.488,0.96
0,0,28.507877538,132.793009,3.13331,24372.0,27.79,33.32,449.0,4.497,0.945
1,0,148.179343,202.2788,12.733,466.6,2.52,4.29,12.5,4.278,1.183
0,0,1.3274511,131.59052,3.465,123.6,0.66,243.87,16.6,4.646,0.61
0,1,476.727302,496.4298,9.327,1035.7,23.42,18.64,17.9,2.827,7.417
0,0,0.8903331,131.5337,2.643,134.1,20.96,251387.46,10.8,2.437,18.374
0,0,34.188302705,132.1423013,3.01179,118440.0,74.5,44.91,2594.9,4.134,1.345
0,0,4.408295716,134.280413,3.62479,37964.0,35.68,186.23,386.1,4.607,0.743
1,0,16.1191449,146.7978,3.039,262.2,1.34,34.7,8.2,4.514,0.783
0,1,2.954598,134.3663,24.79,337.8,89.95,5028.39,18.1,3.885,2.161
0,0,3.04459739,132.4989,7.638,66.1,0.62,317.36,18.2,4.603,0.753
0,0,1.219049953,132.09455,1.477,53.5,2.48,17862.9,10.1,3.521,3.374
1,0,5.1581317,131.7314,7.773,37.9,2.02,1720.62,13.0,3.511,3.355
0,0,3.909314318,131.8944811,5.36124,97123.0,42.54,819.78,1587.6,4.341,1.143
1,0,487.83894,606.1226,32.77,453.3,3.94,1.88,8.8,3.882,1.877
1,0,12.834857,134.37229,2.092,293.9,1.73,76.96,9.4,4.389,1.016
0,1,0.53482911,131.7369,0.996,704.0,0.54,75.82,9.8,5.08,0.201
1,0,12.54474243,139.58304,1.24,263.1,1.88,117.9,10.8,4.316,1.159
0,0,0.566789763,131.81846,4.008,25.4,0.4,3662.84,15.4,4.6,0.758
0,0,2.31610674,132.3383,3.347,33.6,0.7,1393.98,13.0,4.3,1.193
0,1,281.509095,171.52715,40.963,5948.7,85.77,52.05,182.5,2.632,10.709
0,0,3.98855869,135.129,1.467,214.1,2.4,1036.21,10.5,4.057,1.646
1,0,5.70509519,136.20183,1.58,283.6,1.58,189.8,9.2,4.448,0.927
0,0,13.639480425,144.531439,3.12422,81103.0,44.0,50.51,664.1,4.517,0.846
0,0,1.81993557,132.52714,2.43,109.1,0.66,159.62,10.1,4.668,0.578
0,1,37.0200232,131.8379,1.421,581.0,2.14,15.66,6.6,4.537,0.886
1,0,0.762950224,131.9157,1.133,187.3,1.0,1763.73,15.8,4.61,0.731
1,0,10.8614163,136.8213,6.02,64.8,1.01,154.68,12.9,4.454,1.017
1,0,5.78159956,136.77178,2.222,72.8,1.7,1117.19,16.4,4.023,1.884
1,0,11.49589567,139.38053,2.256,108.3,1.59,295.46,13.2,4.133,1.506
1,0,153.979362,165.491,9.028,792.5,2.53,2.82,16.1,4.502,0.903
0,1,116.301793,168.3304,2.253,649.0,2.18,3.01,6.3,4.552,0.842
0,0,421.98194,226.9386,13.799,173.1,2.02,2.96,15.0,4.193,1.515
0,1,243.954706,221.2717,2.562,291.7,1.35,1.03,5.2,4.578,0.794
1,0,641.60204,170.8404,16.762,237.3,1.61,0.66,10.6,4.449,1.031
1,0,264.466625,134.96749,6.371,437.3,2.61,3.41,27.0,4.337,1.236
0,1,0.541396363,131.5974,2.384,181.0,2.04,24909.05,20.4,4.212,1.489
0,0,0.958871144,131.6864267,2.74361,232350.0,45.91,2174.51,1191.2,4.425,0.892
0,1,12.4239677,141.676,16.01,162.4,0.87,31.93,12.8,4.58,0.698
0,0,9.58405667,138.8710106,6.82752,119630.0,99.66,510.85,2595.9,3.813,2.275
0,0,1.06995136,132.30469,1.322,54.8,0.9,3730.45,10.8,4.274,1.221
0,0,2.51690133,133.49353,2.521,59.6,0.97,986.6,10.0,4.201,1.284
0,1,0.5366497,131.71771,2.887,105.4,0.92,4982.76,10.6,4.529,0.898
0,1,3.661895766,132.5316735,35.6374,35477.0,374.78,2012.26,291.7,4.101,1.589
1,0,8.2553499,135.17,3.959,54.5,3.28,1079.27,10.0,3.559,3.6
0,1,33.8938177,135.3496,2.012,205.1,1.22,18.27,6.8,4.554,0.848
0,1,542.52829,278.392,11.06,75.2,1.07,1.19,11.2,4.204,1.212
0,0,1.061937837,131.7269,2.31,52.0,0.68,2252.16,16.3,4.505,0.941
0,0,24.238241803,136.6165689,4.16665,461960.0,102.31,93.68,1126.4,4.259,1.365
1,0,6.65171459,137.6781,2.325,151.5,0.84,61.01,10.0,4.637,0.686
1,0,75.906736,185.6963,11.64,26.9,0.63,15.65,9.2,4.248,1.206
0,0,1.075577069,131.558551,4.11779,140580.0,69.11,4551.51,1589.6,4.217,1.267
0,1,4.800232532,135.7829072,3.57105,277000.0,48.67,184.84,893.6,4.59,0.756
1,0,1.75173647,132.2995,5.122,68.4,3.86,136315.31,10.2,3.667,4.378
0,0,33.159475806,159.8126411,9.01353,222170.0,146.47,307.53,3733.6,4.001,2.379
0,0,20.7106853,134.03192,42.737,1003.0,89.55,570.64,154.4,3.738,2.888
0,0,31.953038766,142.708054,8.0461,17703.0,47.96,131.55,1364.9,3.693,2.734
0,0,31.97181,133.8728,12.277,117.4,0.95,17.43,11.1,4.554,0.853
0,0,1.215181097,131.50904,1.295,39.7,0.87,5844.41,11.8,4.268,1.365
0,1,0.981399749,132.12493,0.5051,158.3,1.21,2602.14,16.2,4.524,0.898
1,0,15.07277287,143.96955,0.7794,345.0,1.73,38.57,13.0,4.594,0.771
0,0,2.97599368,132.9759,4.023,55.0,0.79,894.1,13.0,4.394,1.055
0,1,137.396194,158.9242,17.61,155.4,3.38,16.87,13.2,3.704,2.655
0,0,100.303613,176.75827,10.578,488040.0,78.77,7.41,354.7,4.397,1.046
0,1,386.59946,221.2945,3.305,380.7,1.89,1.06,5.8,4.487,0.963
1,0,199.4424134,240.8521,7.2533,32172.0,56.11,3.32,486.4,4.288,1.17
0,1,45.680876,142.3574,2.293,350.3,14.5,514.91,3.7,2.608,7.917
1,0,2.43135542,133.92077,1.401,123.6,1.07,965.4,9.3,4.488,0.955
0,0,1.795273026,131.870391,7.3232,125420.0,55.26,1714.88,877.8,4.456,1.012
0,1,1.02547271,131.6002,1.996,27.0,0.94,11800.82,10.9,4.114,1.712
0,0,16.294213708,143.1937219,6.01687,174010.0,68.05,176.22,7486.2,4.145,1.508
1,0,8.0018897,135.4193,3.425,102.7,0.9,131.75,9.8,4.54,0.876
1,0,317.062416,297.8371,7.438,442.9,1.59,0.54,9.8,4.625,0.715
0,1,0.82206761,132.243022,3.8281,26190.0,91.21,17747.85,486.3,3.962,1.921
0,1,8.9648813,137.5394,61.23,454.5,28.97,276.3,109.9,4.382,1.159
0,0,7.448375935,137.694513,4.23892,152670.0,34.37,136.18,1837.9,4.489,0.867
0,0,2.071939672,132.8368962,4.45367,198770.0,75.64,1953.33,2409.8,4.247,1.254
0,1,0.967073359,131.604602,2.4875,773.5,28.15,2870.56,92.4,4.402,1.022
0,1,25.9522913,154.8689,10.977,557.8,2.03,24.49,14.0,4.547,0.866
1,0,7.23524221,135.23173,2.685,60.0,0.82,191.14,15.2,4.354,1.065
1,0,11.8187288,132.51,4.017,249.0,2.09,168.38,10.3,4.211,1.328
0,0,4.292599454,131.7702811,4.73293,140030.0,64.04,715.83,1329.6,4.377,1.174
0,0,2.10413487,132.63638,4.2269,321240.0,67.03,963.4,86.4,4.438,1.0
0,1,2.352446342,131.9380482,1.6802,32.5,1.24,5269.29,7.2,3.941,2.003
0,0,4.305917719,132.3501939,5.61993,361390.0,71.49,607.76,6104.8,4.44,1.037
0,0,25.321698729,139.687525,4.45367,119590.0,56.62,43.39,673.3,4.455,1.029
0,0,8.627475562,139.9908385,4.65505,36784.0,188.55,1031.92,1157.5,3.475,4.063
0,1,498.68845,556.5161,17.88,548.3,2.44,0.87,9.4,4.448,1.038
0,1,563.94854,145.5541,15.631,872.9,2.55,0.45,16.3,4.544,0.868
0,0,2.21701025,131.80305,2.148,29.4,1.16,7467.21,11.7,4.067,2.092
0,1,0.566800593,131.8233,3.909,12.3,0.48,14091.55,10.4,4.255,1.353
0,0,0.705455349,131.67764,2.469,74.9,0.64,1936.09,18.0,4.614,0.736
1,0,0.849362238,132.14191,1.36,114.9,0.85,1190.04,11.9,4.595,0.788
0,0,25.949641315,148.9825267,11.6411,67.8,2.06,76.14,7.6,3.873,1.922
0,1,224.591055,208.7904,3.232,125.2,2.17,5.56,8.2,3.992,1.771
1,0,26.524553,156.16784,2.359,174.5,2.19,55.06,10.2,3.954,1.703
0,1,289.490952,363.4177,3.91,773.0,2.87,1.66,6.6,4.408,1.032
0,0,0.534109403,131.80501,0.9513,78.3,2.28,217941.01,37.0,4.1,2.432
0,0,0.502807253,131.6152743,1.01493,4658.7,26.81,2623.68,240.0,4.564,0.715
0,1,153.521361,281.2973,3.893,255.2,3.09,13.99,5.7,3.951,1.921
0,1,76.37924,205.0612,0.645,276.3,1.73,6.41,5.7,4.404,0.936
1,0,61.611129,133.8909,14.96,82.9,1.29,30.02,22.0,4.227,1.386
0,0,16.832079803,133.1746947,7.79748,48375.0,61.35,565.17,5156.6,3.646,2.755
1,0,34.6506368,143.0279,10.287,502.5,12.35,476.15,21.6,3.465,4.185
0,0,0.905672916,132.20453,1.0,110.4,0.76,1096.04,12.1,4.552,0.741
0,0,1.14073528,132.5852,2.394,13.5,0.68,24512.67,7.8,4.2,1.685
0,0,12.591656377,134.7421233,5.53385,302580.0,49.21,40.23,3990.5,4.604,0.756
0,1,374.93999098,137.9851608,17.0849,235.1,4.67,4.99,8.4,3.645,2.909
1,0,2.46506501,132.8845,6.218,39.8,1.14,3777.82,10.3,4.101,1.714
0,1,41.81145,166.5262,2.208,302.0,1.4,12.88,5.9,4.478,0.812
0,0,13.68369259,135.2108067,4.22504,185510.0,30.6,38.37,3641.6,4.566,0.708
0,0,1.35337091,131.936954,2.2396,104560.0,26.69,1031.53,303.0,4.511,0.784
0,0,18.74072534,135.2072208,5.19791,125480.0,35.61,62.46,2964.7,4.471,0.996
0,0,4.944927575,131.61124,3.4648,1028.7,19.43,66.56,62.5,4.59,0.701
0,1,12.4227918,141.7972,27.29,202.6,1.44,38.29,15.5,4.62,0.72
0,0,4.429633087,355.143546,3.0257,6120.1,32.12,192.62,166.3,4.545,0.809
0,1,4.2742605,133.0463,2.687,263.8,1.88,730.69,11.4,4.361,1.148
0,1,2.32539968,132.12985,16.791,288.1,9.76,9234.82,79.9,3.831,2.724
0,0,2.442941283,132.011468,4.1847,37338.0,48.18,788.17,229.7,4.438,1.0
1,0,3.09872834,134.39281,1.89,248.0,0.64,26.6,10.1,4.842,0.41
1,0,129.222771,255.1859,7.272,445.3,2.01,1.63,12.0,4.515,0.809
1,0,3.07551068,134.46857,1.683,46.1,0.84,879.95,10.1,4.256,1.242
0,1,0.552141897,131.77199,4.985,105.6,10.04,5602.43,42.8,4.486,0.904
1,0,4.25907841,135.5815,4.513,28.1,0.7,583.12,11.5,4.173,1.316
1,0,4.83014159,134.64407,0.957,192.0,1.3,275.02,11.7,4.467,0.939
0,1,0.705816203,131.94499,5.55,149.0,15.33,4650.24,19.6,4.487,0.966
0,1,480.03759,318.4745,16.25,717.4,1.14,0.03,9.0,4.826,0.43
0,1,0.566792936,131.8166,2.846,23.0,0.79,22251.32,14.3,4.018,1.603
1,0,2.08802799,132.08475,24.017,70.8,1.93,3806.17,60.5,4.117,1.67
0,1,7.4539297,137.33196,14.21,23791.335898271926,102.89177806760135,520.65,259.89500054341926,4.310156613411586,1.7287115530920552
0,0,24.2783801,154.51325,4.564,714.4,2.03,8.27,13.6,4.583,0.707
0,1,24.2382519,136.62118,2.703,465.5,2.19,29.92,11.3,4.527,0.904
0,1,8.80854183,134.02712,34.7564,174.7,2.69,236.05,137.3,4.3,1.21
1,0,6.60180003,137.476,2.624,213.4,1.25,138.25,8.1,4.559,0.86
0,0,1.45728997,131.5882,3.582,71.3,0.93,1818.19,15.5,4.476,1.012
0,0,21.8660922,138.517,2.03,301.6,1.88,67.15,9.2,4.402,1.077
1,0,382.5891,372.8314,11.7,298.2,2.15,2.05,10.5,4.261,1.239
0,1,42.02646,172.228,2.553,190.0,1.5,23.47,6.0,4.431,1.016
0,1,452.10093,460.4884,12.69,464.0,2.08,0.99,6.2,4.456,0.956
0,0,0.766298172,131.687569,1.78462,19401.0,15.64,5154.54,368.9,4.431,0.996
0,1,103.284757,147.79022,1.674,78.4,1.96,27.31,5.5,3.878,2.101
0,1,523.36921,185.174,1.007,9918.0,17.45,0.78,8.4,4.508,0.913
1,0,32.4185265,161.4252,5.154,110.7,1.62,52.7,7.9,4.044,1.441
0,0,2.313367981,133.1999763,2.42645,13438.0,33.55,458.02,733.6,4.598,0.764
1,0,1.118510435,131.60882,1.111,72.7,0.75,1898.51,9.9,4.544,0.865
1,0,2.28494301,132.92343,1.01,161.8,1.0,458.39,10.6,4.571,0.789
1,0,439.21978,523.3139,9.392,342.3,1.81,1.18,10.3,4.479,0.962
0,0,5.2439783,132.6829,10.1,93.5,1.03,307.32,13.1,4.481,0.956
0,0,3.989144446,132.572437,20.7947,630520.0,60.26,233.19,2055.9,4.555,0.719
0,0,0.93374699,131.52406,6.168,172.1,103.98,33070.3,25.5,3.136,5.272
0,0,45.43324862,159.870473,14.242,414350.0,77.25,18.46,1337.0,4.359,1.08
0,0,2.03742712,131.5592,3.939,36.0,0.9,2550.21,11.4,4.215,1.358
0,0,9.089355023,139.083714,6.4006,101480.0,68.91,1233.59,756.4,4.051,2.015
0,0,4.5638537,133.2096,13.05,71.9,2.97,1305.08,16.8,3.793,2.39
0,1,9.449438672,136.025779,5.5479,12867.0,60.59,415.72,231.4,4.167,1.431
0,1,15.926632768,145.5519669,7.42888,271860.0,57.95,47.68,2278.9,4.471,0.917
1,0,8.8324193,137.7004,2.252,74.1,0.98,234.99,8.1,4.29,1.133
0,1,1.97362159,131.90168,3.29,23791.335898271926,102.89177806760135,1767.45,259.89500054341926,4.310156613411586,1.7287115530920552
0,0,3.693702974,135.194906,3.37146,25208.0,62.55,1054.1,568.7,4.265,1.396
0,0,67.41958542,133.431122,7.645,182170.0,49.46,11.48,836.0,4.425,0.962
0,1,11.9283194,142.127,6.69,182.5,0.98,37.8,10.6,4.545,0.75
0,0,10.303356001,137.1682892,5.98633,520070.0,69.66,90.76,2039.1,4.423,0.9
0,0,0.957079167,131.7737065,3.85011,48674.0,72.76,8421.62,3062.6,4.133,1.468
0,0,2.892087553,133.201742,3.16757,71631.0,47.55,531.42,563.9,4.443,0.924
1,0,8.3613732,139.2515,3.649,104.7,0.79,93.31,9.5,4.509,0.777
1,0,12.9284553,137.18564,2.49,297.9,0.64,3.26,8.2,4.893,0.375
1,0,3.74318005,135.13816,1.111,237.5,1.75,235.28,10.5,4.516,0.851
0,0,106.17593813,234.6409876,10.4168,164740.0,54.91,8.94,7056.8,4.254,1.141
1,0,394.67816267,346.1399939,6.05443,253380.0,52.16,0.72,1500.7,4.505,0.83
0,0,10.9938268,138.805226,5.0746,419210.0,52.69,36.46,469.5,4.554,0.743
0,1,0.594276199,131.835238,2.0188,220740.0,266.99,1414.7,285.2,4.603,0.667
0,1,45.5827119,138.6761,3.193,76.5,2.42,198.31,9.6,3.828,2.715
0,1,623.005238,201.386299,23.5615,140330.0,66.64,0.64,2386.6,4.299,1.207
0,1,396.048721,471.22802,16.376,931.8,13.52,4.43,39.4,3.643,2.882
0,0,2.858879267,134.17606,2.3753,644.5,515.07,41379.77,37.1,2.501,16.274
0,0,0.603351522,131.98902,0.8358,164.1,3.91,45493.51,20.6,3.679,2.948
1,0,303.226376,344.05409,1.802,1464.0,3.66,1.33,12.7,4.469,0.955
0,1,37.7935113,167.4179,1.718,67.2,0.89,29.06,6.9,4.417,1.076
1,0,8.67237968,132.55073,2.826,99.1,0.87,109.61,12.3,4.498,0.882
0,0,1.88984957,131.910944,19.45,249670.0,73.04,526.5,401.5,4.571,0.716
0,0,16.434352831,136.2884989,5.15682,45700.0,25.25,91.8,2171.4,4.322,1.134
0,1,1.39797542,131.6767,9.06,43.2,0.49,709.8,15.5,4.536,0.761
0,0,0.843651274,131.9478111,2.80468,305450.0,39.98,1371.12,1509.3,4.578,0.695
0,0,17.445640466,135.7462627,6.08966,334160.0,63.46,51.15,4093.9,4.481,0.945
1,0,3.84615171,133.3817,2.24,137.1,1.14,487.47,9.3,4.487,0.966
0,1,0.61566096,131.8348,2.669,13.9,0.84,33790.36,8.5,3.89,2.23
0,0,2.61844178,134.03782,3.203,45.1,2.16,4044.74,12.7,3.502,3.293
0,0,19.40669392,149.807826,5.27765,464520.0,57.97,30.05,1496.8,4.588,0.778
1,0,4.84847245,131.90954,0.874,554.7,1.51,46.85,11.4,4.625,0.647
0,0,24.261683827,147.2417593,7.1617,192280.0,58.48,44.55,5083.9,4.473,0.983
0,0,8.667826242,137.3415297,5.06514,43491.0,37.51,531.63,4638.1,4.174,1.538
0,0,15.71377375,132.09973,7.464,9482.0,10.85,66.24,98.1,4.434,0.96
1,0,12.654896,134.6826,4.325,100.6,1.02,97.41,10.4,4.407,1.022
0,0,2.97606298,132.9637,4.124,72.2,5.65,11065.06,17.8,3.158,6.669
1,0,5.8229815,133.999,2.8,281.6,1.36,165.12,8.1,4.575,0.804
0,0,1.806631432,132.23663,1.102,217.5,1.05,297.98,10.4,4.591,0.699
1,0,4.37198905,131.90923,2.177,103.7,0.93,327.65,9.9,4.489,0.919
0,1,0.91849333,131.8481,2.399,58.7,0.93,5576.7,13.0,4.385,1.193
1,0,0.76757669,131.819082,2.04757,157610.0,34.23,1294.42,431.3,4.635,0.627
0,0,0.530972263,131.7212,3.653,48.6,9.32,7495.0,12.1,4.472,0.991
0,0,3.481657589,134.1835162,4.75315,347010.0,78.24,1151.7,7428.7,4.191,1.291
1,0,279.036565,246.6289,31.92,395.2,30.25,2.58,31.7,4.285,1.273
0,1,19.3854894,142.34859,1.031,4560.0,6.13,37.73,2.7,4.42,0.913
0,0,3.912679136,133.4288498,3.556,291510.0,1794.2,253.12,1229.9,4.553,0.72
0,0,7.544804312,137.11963,8.2678,6501.7,63.99,546.03,587.2,3.984,1.609
0,0,4.442517008,133.608114,2.43922,25342.0,26.08,593.85,396.2,4.387,1.119
0,0,0.875267982,132.03224,1.6038,11701.0,39.19,3157.34,44.9,4.402,0.898
0,0,20.427232317,135.862807,3.46429,121810.0,601.32,74.27,526.6,4.354,1.121
0,0,0.364860478,132.07029,1.4736,112.6,0.68,3703.08,23.5,4.622,0.642
0,1,379.63135,245.0035,16.78,1036.2,1.67,0.19,13.8,4.755,0.527
0,1,186.59466,317.713,16.57,685.0,2.66,3.07,8.8,4.461,1.013
1,0,7.155547398,133.998101,4.5711,2568.8,48.93,4166.27,124.6,2.947,8.052
0,0,2.31164074,132.12133,2.317,488.7,39.73,65140.27,24.6,2.439,18.427
1,0,49.1782244,165.7659,5.8,449.0,1.79,11.32,9.4,4.473,0.839
1,0,22.7783121,145.96798,1.037,155.6,1.89,130.87,7.3,4.162,1.477
0,1,623.2344,274.3089,14.448,602.8,2.04,0.35,15.8,4.496,0.839
0,0,18.527824075,139.2576071,5.88678,76231.0,64.66,322.19,5547.2,3.793,2.321
0,0,63.52017525,162.163605,17.1759,32548.0,77.1,72.92,1708.1,3.388,4.33
0,0,0.721624431,131.859672,2.54242,157750.0,40.61,1560.97,514.4,4.565,0.715
0,0,30.130130001,152.231115,13.4919,280750.0,83.75,76.07,2583.7,4.286,1.347
1,0,17.3816224,142.4067834,2.73456,59099.0,26.55,77.09,1149.7,4.407,1.02
0,0,0.974477904,132.370903,2.69834,8846.9,618.37,172916.96,801.7,2.631,15.004
0,0,2.069415479,132.645356,5.71941,16188.0,55.45,2310.53,1148.3,4.343,1.25
1,0,5.15998178,132.69545,3.356,412.4,19.07,25.63,9.9,4.727,0.534
0,0,2.479948394,133.643169,5.7219,150680.0,35.62,441.85,489.6,4.539,0.822
1,0,1.320499473,132.61488,1.184,204.0,18.94,95168.65,12.0,2.693,13.454
0,0,8.947426242,132.0457395,4.89701,85995.0,45.87,401.11,7878.0,4.155,1.506
0,0,5.902596818,136.388994,5.5711,54894.0,25.8,376.53,533.9,4.371,1.094
1,0,0.762132307,131.61542,1.22,63.7,0.75,2913.14,11.5,4.489,0.934
1,0,4.02664625,134.3954,3.771,30.0,0.68,715.51,8.9,4.341,1.238
1,0,71.008017,140.865,5.395,170.2,1.11,7.27,6.6,4.526,0.849
0,0,4.318726936,131.605675,2.67349,59429.0,29.74,334.31,394.4,4.518,0.916
0,0,8.6532378,134.3027,2.974,126.0,0.96,93.75,9.0,4.561,0.854
0,1,1.461270059,131.78154,16.467,3348.7,26.29,583.36,131.0,4.651,0.674
0,0,37.59406667,168.578815,8.9943,28618.0,43.08,22.2,485.8,4.426,0.917
1,0,2.68814059,132.66869,1.12,145.2,0.92,392.64,9.1,4.613,0.734
0,0,1.506503686,132.9914262,5.02151,477100.0,178.15,26341.29,3289.1,4.026,2.352
0,1,1.5765874,132.4469,15.18,29.2,15.68,17781.51,27.9,3.688,3.138
0,0,1.387206724,132.8469146,3.82527,151430.0,103.41,11126.98,1752.6,4.06,1.894
0,1,12.424747,141.6151,25.24,139.0,1.35,53.94,30.7,4.569,0.826
0,0,2.243015737,133.450825,4.31675,277950.0,92.34,2547.31,5552.2,4.084,1.444
0,0,1.541530919,131.98454,4.8691,213260.0,115.49,12320.99,601.5,4.059,1.937
